row,col,fitted_celltype,Dataset,PCA1,PCA2,UMAP1,UMAP2,UMAP1_cluster,domain_cluster,Tumor_label
real_517,266.6947,52.871,Endothelial,Xenium Reference,10.3660824468839,-1.84203893151986,7.4137723323104,-21.785953985136,7,Domain 3,Tumor
real_518,271.3128,52.4642,Prolif_Invasive_Tumor,Xenium Reference,0.91380324962643,-2.43870707806584,9.47829984390708,-2.84212945548821,3,Domain 1,Tumor
real_519,270.1176,52.68725,Prolif_Invasive_Tumor,Xenium Reference,2.10649269800616,-2.53273911029771,9.25576566421958,-3.1336529120617,3,Domain 1,Tumor
real_520,264.9674,53.93137,Stromal,Xenium Reference,12.433902284567,-1.93338716770092,2.81469486916037,-16.758576856535,6,Domain 2,Stromal
real_521,269.9074,54.04393,Prolif_Invasive_Tumor,Xenium Reference,-1.47891418310505,-2.35691303816916,9.66378091537924,-2.47862075416375,3,Domain 1,Tumor
real_522,272.6364,54.37016,Invasive_Tumor,Xenium Reference,-3.33646328197027,-3.32708100985396,7.45192025864096,4.69450189026069,3,Domain 1,Tumor
real_523,263.5307,54.54907,Macrophages_1,Xenium Reference,14.9916463054881,-2.12481571457548,5.83518766128989,-15.162252889555,6,Domain 2,Stromal
real_524,271.2591,55.65937,Invasive_Tumor,Xenium Reference,-4.24132960059817,-3.95243165743155,8.64855359756918,9.19084502609443,3,Domain 1,Tumor
real_525,268.3687,54.99628,Invasive_Tumor,Xenium Reference,-0.509999436064965,-2.49597743332173,9.44131730759116,-2.49914358703423,3,Domain 1,Tumor
real_526,267.3276,55.59195,Invasive_Tumor,Xenium Reference,0.909189114031856,-3.22725386108801,6.56339667999716,-1.62157569972802,3,Domain 1,Tumor
real_527,269.1083,56.66056,Prolif_Invasive_Tumor,Xenium Reference,-3.71681021709491,-3.71285346918082,7.47054456436606,6.79611255081367,4,Domain 1,Tumor
real_528,265.6122,55.67793,Stromal,Xenium Reference,7.92378642011817,-3.19803476900268,5.22349570953818,-11.4924521311932,6,Domain 2,Stromal
real_529,267.3274,57.16871,Invasive_Tumor,Xenium Reference,-2.00470292154425,-3.37836873627557,5.0339510318038,0.613904966432562,3,Domain 1,Tumor
real_530,270.285,57.64944,Invasive_Tumor,Xenium Reference,-4.56670639083643,-4.38884660180767,9.50422452652426,12.939800752718,2,Domain 1,Tumor
real_531,272.1305,57.14035,Invasive_Tumor,Xenium Reference,-4.51571665013836,-4.51930584211496,8.59942315781088,11.8878178730793,2,Domain 1,Tumor
real_532,265.7521,57.16438,Invasive_Tumor,Xenium Reference,2.06619977548924,-3.85686496783392,6.32137321197959,-1.94361101238061,3,Domain 1,Tumor
real_533,273.2577,57.74753,Invasive_Tumor,Xenium Reference,-4.72330854175418,-4.31087403698722,8.76541589462729,11.8668809071369,2,Domain 1,Tumor
real_534,265.3629,58.35643,Invasive_Tumor,Xenium Reference,0.0975893084157623,-3.69653162291969,6.11049293243857,-1.16663953809072,3,Domain 1,Tumor
real_535,271.1242,58.29823,Invasive_Tumor,Xenium Reference,-4.3372573831878,-4.78066670718713,9.36658166611167,12.6442151203937,2,Domain 1,Tumor
real_536,267.4457,58.44929,Prolif_Invasive_Tumor,Xenium Reference,-3.34280571883226,-3.46719611118614,4.99710725510092,6.79899264724921,4,Domain 1,Tumor
real_537,264.011,58.45857,Stromal,Xenium Reference,3.71611907026987,-3.71389726712556,6.40185378754111,-2.22955314962197,3,Domain 1,Tumor
real_538,271.7497,59.22093,Invasive_Tumor,Xenium Reference,-3.94249591585681,-4.64371394533432,8.75593732559653,12.0748267308063,2,Domain 1,Tumor
real_539,269.8312,59.73292,Invasive_Tumor,Xenium Reference,-4.57668730094649,-4.56853880848702,9.22961877548667,12.6153016224689,2,Domain 1,Tumor
real_540,266.2295,60.39113,Prolif_Invasive_Tumor,Xenium Reference,-4.12336113745039,-3.95974011634465,4.12867091858359,9.10535766037177,4,Domain 1,Tumor
real_541,263.6983,60.13522,Invasive_Tumor,Xenium Reference,-1.23322608852046,-3.52148730338309,6.42507384979697,-0.161553607862482,3,Domain 1,Tumor
real_542,268.4519,59.54315,Invasive_Tumor,Xenium Reference,-4.64517657448703,-4.18620360886753,5.31231092178793,10.2009959355183,4,Domain 1,Tumor
real_543,271.7666,60.58059,Invasive_Tumor,Xenium Reference,-4.24080636453797,-4.50384659897341,8.68495725357504,12.2094025746174,2,Domain 1,Tumor
real_544,268.046,61.37418,Invasive_Tumor,Xenium Reference,-4.97961838289128,-4.31067806500775,7.67423032486411,12.1478638783283,2,Domain 1,Tumor
real_545,272.243,61.73563,Invasive_Tumor,Xenium Reference,-4.3951337319767,-4.51707874532824,8.43728231155844,12.1357417240925,2,Domain 1,Tumor
real_546,273.1528,61.57528,Invasive_Tumor,Xenium Reference,-4.3717546890559,-4.14127582581806,8.790202843785,12.2385335102863,2,Domain 1,Tumor
real_547,240.1491,39.96976,Invasive_Tumor,Xenium Reference,-4.95044572997193,-3.18877360328703,4.07389568054648,10.7907881871052,4,Domain 1,Tumor
real_548,240.5711,46.26374,Invasive_Tumor,Xenium Reference,-5.1423303614513,-3.34203824052947,7.11292051041098,10.1318659916706,4,Domain 1,Tumor
real_549,240.6443,60.16289,Stromal,Xenium Reference,4.64426927409048,-2.27358852997902,6.09292195999594,-18.8094925746136,7,Domain 3,Tumor
real_550,240.8404,54.10844,Invasive_Tumor,Xenium Reference,-4.01145229848662,-3.28759901612684,9.40664266312094,2.82483579071235,3,Domain 1,Tumor
real_551,240.6122,43.23518,Prolif_Invasive_Tumor,Xenium Reference,-5.04066667656567,-3.05373893584122,4.16133950912924,11.6429572239704,4,Domain 1,Tumor
real_552,240.8181,50.85915,Invasive_Tumor,Xenium Reference,-5.14782543336296,-3.54397058748424,9.25902627670737,11.6613202229328,2,Domain 1,Tumor
real_553,240.9482,52.46628,Invasive_Tumor,Xenium Reference,-4.78646496583908,-3.34683625921149,9.85840390884848,11.1053576603718,2,Domain 1,Tumor
real_554,241.0796,56.26055,Invasive_Tumor,Xenium Reference,-2.05696796681691,-3.49986157707544,9.63680814468833,-1.84219853727151,3,Domain 1,Tumor
real_555,242.1703,43.0247,Invasive_Tumor,Xenium Reference,-5.21507677791613,-2.9803690604885,6.47055410110922,12.2153134480305,2,Domain 1,Tumor
real_556,241.8037,48.70289,Invasive_Tumor,Xenium Reference,-5.6219285872832,-3.34953053245705,10.8698012706039,12.8128581181354,2,Domain 1,Tumor
real_557,241.8083,58.25114,Invasive_Tumor,Xenium Reference,-0.722731933281855,-3.63550943189957,9.48618577682944,-2.21036832181741,3,Domain 1,Tumor
real_558,242.2381,46.44268,Invasive_Tumor,Xenium Reference,-5.42001723958454,-3.35687420795379,10.5612485285995,12.6674142018146,2,Domain 1,Tumor
real_559,241.9225,40.96961,Invasive_Tumor,Xenium Reference,-5.36631734583443,-2.87649167551705,4.12023042404624,11.7730631962604,4,Domain 1,Tumor
real_560,242.5532,56.80626,Invasive_Tumor,Xenium Reference,-3.35548624593712,-3.59351196065693,9.28170465195151,2.68471647651862,3,Domain 1,Tumor
real_561,242.5749,39.51296,Invasive_Tumor,Xenium Reference,-5.43153526703908,-3.47438501372315,8.5262400981185,14.022094263155,2,Domain 1,Tumor
real_562,242.7555,50.55615,Invasive_Tumor,Xenium Reference,-5.61160545528685,-2.98891276080293,10.538740861058,12.7780690327473,2,Domain 1,Tumor
real_563,242.8144,44.43969,Invasive_Tumor,Xenium Reference,-5.45622533675942,-3.33154405349884,8.87720464432211,13.5537371769733,2,Domain 1,Tumor
real_564,243.8133,41.42208,Invasive_Tumor,Xenium Reference,-5.31437686429189,-3.2965970006095,7.74839090073081,12.4571356907673,2,Domain 1,Tumor
real_565,243.6049,59.79372,Invasive_Tumor,Xenium Reference,0.652108948499793,-3.30113263116027,6.44430803024741,-1.01018555609513,3,Domain 1,Tumor
real_566,244.0254,57.77876,Invasive_Tumor,Xenium Reference,-3.05561589854593,-3.20999071706602,8.4417617198226,2.4795119896717,3,Domain 1,Tumor
real_567,244.5694,56.1277,Invasive_Tumor,Xenium Reference,-4.99098031612145,-3.06992691760897,11.4563977595565,11.709892763216,2,Domain 1,Tumor
real_568,243.7959,53.90305,Invasive_Tumor,Xenium Reference,-5.23990223549074,-2.89376675277896,8.89889405930014,11.2268643513508,2,Domain 1,Tumor
real_569,246.0846,55.15576,Invasive_Tumor,Xenium Reference,-4.83932797870191,-2.8129552604119,8.93160890305014,11.0325284138508,2,Domain 1,Tumor
real_570,244.4307,47.01765,Invasive_Tumor,Xenium Reference,-4.94596414440469,-3.43370772411869,11.662273156285,11.8799119129963,2,Domain 1,Tumor
real_571,244.7152,43.70136,Invasive_Tumor,Xenium Reference,-5.16649140193501,-3.08116971493885,7.44537042343588,11.5716891423054,2,Domain 1,Tumor
real_572,244.7937,48.816,Invasive_Tumor,Xenium Reference,-4.68981293278858,-3.39542450307833,10.5403706904647,11.4709668293781,2,Domain 1,Tumor
real_573,245.2631,45.44023,Invasive_Tumor,Xenium Reference,-5.1035951613596,-3.52809979230167,8.71910356247397,10.7619328633137,2,Domain 1,Tumor
real_574,246.4106,58.52879,Invasive_Tumor,Xenium Reference,-1.63250884393562,-2.99166112484045,6.65498565399619,0.728693856317511,3,Domain 1,Tumor
real_575,246.0035,60.57364,Invasive_Tumor,Xenium Reference,2.4935648613801,-2.91709399856578,5.62470458710166,-1.87255279866982,3,Domain 1,Tumor
real_576,245.798,52.40225,Prolif_Invasive_Tumor,Xenium Reference,-3.86352101116844,-2.29350234561017,5.85577605926962,6.69734908493232,4,Domain 1,Tumor
real_577,245.4443,50.38618,Invasive_Tumor,Xenium Reference,-3.83973669041658,-2.77294217613918,6.08602403366538,4.21619225891303,3,Domain 1,Tumor
real_578,246.5069,48.1017,Invasive_Tumor,Xenium Reference,-3.12055082806215,-3.20115875679332,5.1977922793624,2.33955289276313,3,Domain 1,Tumor
real_579,245.9835,42.29555,Prolif_Invasive_Tumor,Xenium Reference,-4.10195794646243,-3.15875028202272,5.29515479767294,7.22998000534247,4,Domain 1,Tumor
real_580,247.5636,46.58471,Invasive_Tumor,Xenium Reference,-2.08992217346427,-2.88569562193382,6.72597430908652,2.24966932686042,3,Domain 1,Tumor
real_581,246.9096,39.83992,Invasive_Tumor,Xenium Reference,-2.36167516741341,-3.20441001338977,7.58688138687583,2.20764185341071,3,Domain 1,Tumor
real_582,247.5755,44.57722,Invasive_Tumor,Xenium Reference,-2.255278646474,-3.14932579982571,7.57020543777915,2.27157927902411,3,Domain 1,Tumor
real_583,248.3513,40.82117,Invasive_Tumor,Xenium Reference,-0.733998766715286,-2.39715146716477,7.44493268692465,-1.37971705345441,3,Domain 1,Tumor
real_584,248.4553,42.44782,Prolif_Invasive_Tumor,Xenium Reference,-0.681211435980074,-2.65316858127774,8.39192842209311,-0.618335412424097,3,Domain 1,Tumor
real_585,248.5068,49.36362,Stromal,Xenium Reference,0.631174319672526,-1.59358921128756,2.42373703682395,-12.6676716670208,6,Domain 2,Stromal
real_586,250.0897,43.71712,Stromal,Xenium Reference,2.67355707350677,-1.80568479079883,4.83066486084433,-12.7824482783489,6,Domain 2,Stromal
real_587,248.9159,53.88331,Invasive_Tumor,Xenium Reference,-3.34244731856739,-2.11119319698552,6.67515538895102,4.10221387298774,3,Domain 1,Tumor
real_588,249.3241,57.29561,Invasive_Tumor,Xenium Reference,-3.84933402964039,-2.97538708027615,12.1064660426375,11.3240170613117,2,Domain 1,Tumor
real_589,250.0967,51.11513,Macrophages_1,Xenium Reference,-0.281376483512084,-1.2241760603001,5.80311082565756,-13.1563658579998,6,Domain 2,Stromal
real_590,249.744,55.73232,Invasive_Tumor,Xenium Reference,-4.56714468003187,-2.45836327895907,11.9160239573714,11.4866452351398,2,Domain 1,Tumor
real_591,250.0241,46.51923,Invasive_Tumor,Xenium Reference,0.75195162113381,-2.41548259791382,8.96327851974936,-1.3318826570921,3,Domain 1,Tumor
real_592,251.4095,40.392,Endothelial,Xenium Reference,2.503612408382,-1.4438337305377,7.76020501816245,-19.1819672450237,7,Domain 3,Tumor
real_593,251.1882,52.97875,Invasive_Tumor,Xenium Reference,-2.78236433760046,-1.95244352058377,6.4594848033187,3.10702897461127,3,Domain 1,Tumor
real_594,250.414,58.84948,Invasive_Tumor,Xenium Reference,-0.870746688947317,-3.17516659752006,6.24854682648154,0.492724789697638,3,Domain 1,Tumor
real_595,251.8196,56.38205,Invasive_Tumor,Xenium Reference,-1.43570696812888,-3.05625188890694,6.62491868698569,0.69111753853034,3,Domain 1,Tumor
real_596,251.6199,47.52587,Invasive_Tumor,Xenium Reference,1.70251806152552,-2.5323833826452,8.55382608139487,-3.63305948821832,3,Domain 1,Tumor
real_597,251.8651,43.97964,Endothelial,Xenium Reference,4.26497957474536,-1.42866204267969,7.94927571976157,-20.5281853541546,7,Domain 3,Tumor
real_598,252.7367,54.19379,Invasive_Tumor,Xenium Reference,-0.32308612146442,-2.19949035555912,5.68097566330405,-0.640285061281213,3,Domain 1,Tumor
real_599,251.6227,49.9351,Invasive_Tumor,Xenium Reference,-0.86099053703145,-2.31961646254492,10.1060464259383,3.38937856109809,3,Domain 1,Tumor
real_600,252.5986,60.78557,Invasive_Tumor,Xenium Reference,5.26816555176637,-3.04804352746818,5.45512984955283,-2.747201071661,3,Domain 1,Tumor
real_601,252.6673,58.78435,Invasive_Tumor,Xenium Reference,2.5359443494807,-3.28575150312945,5.47014449799033,-1.9825001820736,3,Domain 1,Tumor
real_602,252.9793,51.88988,Invasive_Tumor,Xenium Reference,-1.85666355634828,-2.27763402102129,10.3408467646834,3.54247666748237,9,Domain 1,Tumor
real_603,253.3035,48.17746,Invasive_Tumor,Xenium Reference,1.94714494019435,-3.13717930698388,8.79924272263022,-2.4012572631054,3,Domain 1,Tumor
real_604,253.2625,45.32016,Endothelial,Xenium Reference,4.37913920259012,-2.02859816196071,7.65498231613608,-20.8830418452435,7,Domain 3,Tumor
real_605,253.3296,56.76607,Prolif_Invasive_Tumor,Xenium Reference,3.42729927905817,-3.40579664474261,5.1771418925521,-1.97957663385201,3,Domain 1,Tumor
real_606,231.2938,13.44709,Invasive_Tumor,Xenium Reference,-4.88365140745324,-3.62528212013311,6.79392932617636,10.2953953877277,4,Domain 1,Tumor
real_607,223.1758,14.12587,Invasive_Tumor,Xenium Reference,-5.07780533060918,-3.13624404136707,4.90940068924399,12.6989350453205,2,Domain 1,Tumor
real_608,221.0128,13.97993,Prolif_Invasive_Tumor,Xenium Reference,-4.8695487862626,-2.88469887955494,2.37051533424826,9.97159720810126,4,Domain 1,Tumor
real_609,228.951,13.90251,Invasive_Tumor,Xenium Reference,-5.45242242687183,-3.26516997891835,6.70843671524497,12.1168236866779,2,Domain 1,Tumor
real_610,238.1,14.19169,Stromal,Xenium Reference,0.802620262646488,-1.53232570542219,3.22305988037558,-12.303137288969,6,Domain 2,Stromal
real_611,226.0382,15.27664,Prolif_Invasive_Tumor,Xenium Reference,-5.13745290400336,-2.88124372738095,3.2207209941146,11.4264683857746,4,Domain 1,Tumor
real_612,229.3164,15.63577,Invasive_Tumor,Xenium Reference,-4.98322834217998,-2.91747395409502,5.49138807022543,12.9738412037678,2,Domain 1,Tumor
real_613,232.8632,15.20411,Invasive_Tumor,Xenium Reference,-3.21041749270378,-2.6138690665109,6.33946584427329,3.66336108596992,3,Domain 1,Tumor
real_614,221.8073,16.00192,Invasive_Tumor,Xenium Reference,-4.07483448058958,-2.66552894704812,4.28146575653525,11.8884282246418,4,Domain 1,Tumor
real_615,223.9211,16.28722,Invasive_Tumor,Xenium Reference,-4.64010306627815,-2.68656909175663,4.54511140549155,12.4500117436237,4,Domain 1,Tumor
real_616,235.2212,15.84254,Stromal,Xenium Reference,-0.248786438514032,-2.0052249873219,3.02715610229941,-12.0076393946819,6,Domain 2,Stromal
real_617,237.4293,16.98349,Endothelial,Xenium Reference,1.59708627125185,-1.44051401306545,8.40911363327475,-19.3798603877239,7,Domain 3,Tumor
real_618,228.5399,17.17212,Invasive_Tumor,Xenium Reference,-4.62863415749431,-2.75293132363896,4.63346885406943,12.2447543278522,4,Domain 1,Tumor
real_619,233.3814,18.14825,Prolif_Invasive_Tumor,Xenium Reference,-1.0210375305795,-1.90883339734414,5.73152850830527,0.86376239212226,3,Domain 1,Tumor
real_620,225.8374,17.41594,Invasive_Tumor,Xenium Reference,-4.56190405637533,-2.71446009242001,2.85758947098227,10.0991978779621,4,Domain 1,Tumor
real_621,224.1133,18.18803,Invasive_Tumor,Xenium Reference,-3.04617521653139,-2.78179473327538,7.9124705668685,2.48061372192573,3,Domain 1,Tumor
real_622,227.1036,18.28675,Prolif_Invasive_Tumor,Xenium Reference,-3.96101163814106,-2.76215153564135,2.91041659080954,9.15193702133369,4,Domain 1,Tumor
real_623,230.7609,18.04718,Prolif_Invasive_Tumor,Xenium Reference,-2.81278206580329,-2.2492293027773,4.15456699097128,6.18742658050727,4,Domain 1,Tumor
real_624,223.0872,17.6776,Invasive_Tumor,Xenium Reference,-2.9518479496977,-2.74495978490702,4.10469173157187,6.46955634506415,4,Domain 1,Tumor
real_625,221.9031,18.89108,Prolif_Invasive_Tumor,Xenium Reference,-0.847980816793214,-2.64077383509454,8.50702642166586,0.9682438507862,3,Domain 1,Tumor
real_626,229.7765,19.28112,Invasive_Tumor,Xenium Reference,-2.17441926693678,-2.17415195366154,5.53342651092978,1.09778238685798,3,Domain 1,Tumor
real_627,224.7256,20.1495,Stromal,Xenium Reference,-0.206503982118576,-3.33604066887709,9.07968877518149,-2.1100836261921,3,Domain 1,Tumor
real_628,227.6815,20.45174,Invasive_Tumor,Xenium Reference,-1.83817234263499,-2.84243055201166,7.08690856659384,1.77819682510566,3,Domain 1,Tumor
real_629,232.0546,20.16564,Prolif_Invasive_Tumor,Xenium Reference,-0.0692251399762135,-1.95386835387009,5.30515550339194,0.0487308636493591,3,Domain 1,Tumor
real_630,238.7204,20.61077,Stromal,Xenium Reference,-1.43350514280139,-3.0239539693744,7.32719682419272,2.43756247909736,3,Domain 1,Tumor
real_631,236.5381,20.94638,Invasive_Tumor,Xenium Reference,0.253714793934295,-2.51652034018814,7.86354516708823,-0.294860289972315,3,Domain 1,Tumor
real_632,220.8276,21.68558,Endothelial,Xenium Reference,4.71784551352141,-3.1405338485754,7.30027841293784,-19.9708809718304,7,Domain 3,Tumor
real_633,230.676,21.6944,Stromal,Xenium Reference,3.32297443324414,-1.40868780949933,5.14079593384238,-13.1985974177532,6,Domain 2,Stromal
real_634,233.4953,21.91458,Endothelial,Xenium Reference,3.42375073451531,-1.14830470738885,8.23260663711997,-19.5730938777142,7,Domain 3,Tumor
real_635,231.4306,23.59421,Stromal,Xenium Reference,5.01675175121286,-1.29321452224403,2.0773248549697,-13.8845782145672,6,Domain 2,Stromal
real_636,223.6967,23.19357,Endothelial,Xenium Reference,8.26871968988579,-2.44345221498859,5.47183822357627,-19.435726629179,7,Domain 3,Tumor
real_637,228.9185,23.17179,Invasive_Tumor,Xenium Reference,1.54334359531173,-2.60480642045975,6.1497318621871,-1.95081250516702,3,Domain 1,Tumor
real_638,238.9998,24.47841,Invasive_Tumor,Xenium Reference,-4.09603179645927,-3.39025332403837,7.72370408737631,5.58051015289496,2,Domain 1,Tumor
real_639,235.2696,23.63396,Invasive_Tumor,Xenium Reference,0.88962474066065,-2.52807529712351,6.15149282181235,-1.11572078017522,3,Domain 1,Tumor
real_640,227.5673,23.88817,Invasive_Tumor,Xenium Reference,3.26265611259996,-2.73685854488891,8.11269735062094,-3.37228392211724,3,Domain 1,Tumor
real_641,221.9992,24.24684,Stromal,Xenium Reference,7.31017677508396,-3.15930277096108,5.25969480240317,-19.149708257597,7,Domain 3,Tumor
real_642,230.2901,24.14802,Invasive_Tumor,Xenium Reference,2.82871255202359,-2.19001564232448,6.2543222781417,-2.05189143268395,3,Domain 1,Tumor
real_643,236.9922,24.74398,Invasive_Tumor,Xenium Reference,-1.65406718732643,-3.11101767007947,6.80555795395346,0.645542277414313,3,Domain 1,Tumor
real_644,228.8216,24.85305,Invasive_Tumor,Xenium Reference,3.22958327793845,-2.32317750476097,7.71553491318198,-3.20426939575005,3,Domain 1,Tumor
real_645,226.6822,24.51414,Stromal,Xenium Reference,4.91349853340525,-2.6648557127286,9.27150510513754,-4.54651831237603,3,Domain 1,Tumor
real_646,220.3671,25.03475,Invasive_Tumor,Xenium Reference,1.76575835903217,-4.73841087096025,9.6058184977767,-3.80209730712701,3,Domain 1,Tumor
real_647,223.3526,25.32553,Endothelial,Xenium Reference,9.17856823279553,-2.40149934002907,6.85681985580893,-22.1193241938763,7,Domain 3,Tumor
real_648,227.4367,25.48608,Stromal,Xenium Reference,6.23170407119641,-2.08141650182954,4.05195306503745,-12.6708712443523,6,Domain 2,Stromal
