,Cell,Cell_type
3623,C_3624,Endothelial
3624,C_3625,Invasive_Tumor
3625,C_3626,CD8+_T_Cells
3626,C_3627,Invasive_Tumor
3627,C_3628,Stromal
3628,C_3629,Invasive_Tumor
3629,C_3630,Endothelial
3630,C_3631,Stromal
3631,C_3632,Invasive_Tumor
3632,C_3633,Invasive_Tumor
3633,C_3634,Stromal
3634,C_3635,Stromal
3635,C_3636,Invasive_Tumor
3636,C_3637,Invasive_Tumor
3637,C_3638,CD4+_T_Cells
3638,C_3639,Invasive_Tumor
3639,C_3640,Stromal
3640,C_3641,Invasive_Tumor
3641,C_3642,Invasive_Tumor
3642,C_3643,Invasive_Tumor
3643,C_3644,Stromal
3644,C_3645,Invasive_Tumor
3645,C_3646,Invasive_Tumor
3646,C_3647,Prolif_Invasive_Tumor
3647,C_3648,Invasive_Tumor
3648,C_3649,Stromal
3649,C_3650,Invasive_Tumor
3650,C_3651,Stromal
3651,C_3652,Invasive_Tumor
3652,C_3653,Invasive_Tumor
3653,C_3654,Stromal
3654,C_3655,Invasive_Tumor
3655,C_3656,Macrophages_1
3656,C_3657,Macrophages_1
3657,C_3658,Invasive_Tumor
3658,C_3659,Stromal
3659,C_3660,Endothelial
3660,C_3661,Stromal
3661,C_3662,Invasive_Tumor
3662,C_3663,Invasive_Tumor
3663,C_3664,Invasive_Tumor
3664,C_3665,Invasive_Tumor
3665,C_3666,Invasive_Tumor
3666,C_3667,Invasive_Tumor
3667,C_3668,Invasive_Tumor
3668,C_3669,Invasive_Tumor
3669,C_3670,Invasive_Tumor
3670,C_3671,Prolif_Invasive_Tumor
3671,C_3672,Prolif_Invasive_Tumor
3672,C_3673,Invasive_Tumor
3673,C_3674,Invasive_Tumor
3674,C_3675,Macrophages_1
3675,C_3676,Endothelial
3676,C_3677,Invasive_Tumor
3677,C_3678,Prolif_Invasive_Tumor
3678,C_3679,T_Cell_&_Tumor_Hybrid
3679,C_3680,Macrophages_1
3680,C_3681,Invasive_Tumor
3681,C_3682,Prolif_Invasive_Tumor
3682,C_3683,Stromal
3683,C_3684,CD4+_T_Cells
3684,C_3685,Invasive_Tumor
3685,C_3686,Invasive_Tumor
3686,C_3687,Macrophages_1
3687,C_3688,Stromal
3688,C_3689,Endothelial
3689,C_3690,Invasive_Tumor
3690,C_3691,Endothelial
3691,C_3692,Invasive_Tumor
3692,C_3693,Invasive_Tumor
3693,C_3694,Invasive_Tumor
3694,C_3695,Invasive_Tumor
3695,C_3696,Invasive_Tumor
3696,C_3697,T_Cell_&_Tumor_Hybrid
3697,C_3698,Invasive_Tumor
3698,C_3699,Invasive_Tumor
3699,C_3700,Macrophages_1
3700,C_3701,Stromal
3701,C_3702,Invasive_Tumor
3702,C_3703,Endothelial
3703,C_3704,Invasive_Tumor
3704,C_3705,Invasive_Tumor
3705,C_3706,Stromal
3706,C_3707,B_Cells
3707,C_3708,Invasive_Tumor
3708,C_3709,Invasive_Tumor
3709,C_3710,Invasive_Tumor
3710,C_3711,Invasive_Tumor
3711,C_3712,CD8+_T_Cells
3712,C_3713,Stromal
3713,C_3714,Invasive_Tumor
3714,C_3715,Invasive_Tumor
3715,C_3716,Invasive_Tumor
3716,C_3717,Invasive_Tumor
3717,C_3718,Invasive_Tumor
3718,C_3719,Invasive_Tumor
3719,C_3720,Invasive_Tumor
3720,C_3721,Stromal
3721,C_3722,Macrophages_1
3722,C_3723,Invasive_Tumor
3723,C_3724,Invasive_Tumor
3724,C_3725,Invasive_Tumor
3725,C_3726,Stromal
3726,C_3727,Invasive_Tumor
3727,C_3728,Invasive_Tumor
3728,C_3729,Invasive_Tumor
3729,C_3730,Invasive_Tumor
3730,C_3731,Prolif_Invasive_Tumor
3731,C_3732,Stromal
3732,C_3733,Prolif_Invasive_Tumor
3733,C_3734,Invasive_Tumor
3734,C_3735,Invasive_Tumor
3735,C_3736,Invasive_Tumor
3736,C_3737,Stromal
3737,C_3738,Prolif_Invasive_Tumor
3738,C_3739,Endothelial
3739,C_3740,Invasive_Tumor
3740,C_3741,CD8+_T_Cells
3741,C_3742,Invasive_Tumor
3742,C_3743,Endothelial
3743,C_3744,Invasive_Tumor
3744,C_3745,Invasive_Tumor
3745,C_3746,Macrophages_1
3746,C_3747,Invasive_Tumor
3747,C_3748,Invasive_Tumor
3748,C_3749,Invasive_Tumor
3749,C_3750,Stromal
3750,C_3751,CD8+_T_Cells
3751,C_3752,Prolif_Invasive_Tumor
3752,C_3753,Invasive_Tumor
3753,C_3754,Invasive_Tumor
3754,C_3755,Invasive_Tumor
3755,C_3756,Endothelial
3756,C_3757,Invasive_Tumor
3757,C_3758,Invasive_Tumor
3758,C_3759,Invasive_Tumor
3759,C_3760,Macrophages_1
3760,C_3761,Invasive_Tumor
3761,C_3762,Endothelial
3762,C_3763,Prolif_Invasive_Tumor
3763,C_3764,Prolif_Invasive_Tumor
3764,C_3765,Endothelial
3765,C_3766,Invasive_Tumor
3766,C_3767,Invasive_Tumor
3767,C_3768,Invasive_Tumor
3768,C_3769,Endothelial
3769,C_3770,Prolif_Invasive_Tumor
3770,C_3771,Macrophages_1
3771,C_3772,Invasive_Tumor
3772,C_3773,Stromal
3773,C_3774,Invasive_Tumor
3774,C_3775,Invasive_Tumor
3775,C_3776,Prolif_Invasive_Tumor
3776,C_3777,Stromal
3777,C_3778,Invasive_Tumor
3778,C_3779,Prolif_Invasive_Tumor
3779,C_3780,Invasive_Tumor
3780,C_3781,Invasive_Tumor
3781,C_3782,Invasive_Tumor
3782,C_3783,Prolif_Invasive_Tumor
3783,C_3784,Stromal
3784,C_3785,Stromal
3785,C_3786,Macrophages_1
3786,C_3787,Prolif_Invasive_Tumor
3787,C_3788,Stromal
3788,C_3789,Invasive_Tumor
3789,C_3790,Invasive_Tumor
3790,C_3791,Prolif_Invasive_Tumor
3791,C_3792,Invasive_Tumor
3792,C_3793,Prolif_Invasive_Tumor
3793,C_3794,Invasive_Tumor
3794,C_3795,Prolif_Invasive_Tumor
3795,C_3796,Prolif_Invasive_Tumor
3796,C_3797,Stromal
3797,C_3798,Invasive_Tumor
3798,C_3799,Prolif_Invasive_Tumor
3799,C_3800,Invasive_Tumor
3800,C_3801,Macrophages_1
3801,C_3802,Invasive_Tumor
3802,C_3803,Prolif_Invasive_Tumor
3803,C_3804,Stromal
3804,C_3805,Endothelial
3805,C_3806,Invasive_Tumor
3806,C_3807,Invasive_Tumor
3807,C_3808,Stromal
3808,C_3809,Invasive_Tumor
3809,C_3810,Macrophages_1
3810,C_3811,Invasive_Tumor
3811,C_3812,Invasive_Tumor
3812,C_3813,Invasive_Tumor
3813,C_3814,Invasive_Tumor
3814,C_3815,Invasive_Tumor
3815,C_3816,Stromal
3816,C_3817,Invasive_Tumor
3817,C_3818,Stromal
3818,C_3819,Stromal
3819,C_3820,Invasive_Tumor
3820,C_3821,Invasive_Tumor
3821,C_3822,Stromal
3822,C_3823,CD8+_T_Cells
3823,C_3824,Invasive_Tumor
3824,C_3825,Invasive_Tumor
3825,C_3826,Invasive_Tumor
3826,C_3827,Invasive_Tumor
3827,C_3828,Invasive_Tumor
3828,C_3829,Invasive_Tumor
3829,C_3830,Invasive_Tumor
3830,C_3831,Invasive_Tumor
3831,C_3832,Stromal
3832,C_3833,Invasive_Tumor
3833,C_3834,Invasive_Tumor
3834,C_3835,Prolif_Invasive_Tumor
3835,C_3836,Prolif_Invasive_Tumor
3836,C_3837,Stromal
3837,C_3838,Invasive_Tumor
3838,C_3839,Macrophages_1
3839,C_3840,Invasive_Tumor
3840,C_3841,Invasive_Tumor
3841,C_3842,Invasive_Tumor
3842,C_3843,Stromal
3843,C_3844,Stromal
3844,C_3845,Invasive_Tumor
3845,C_3846,Invasive_Tumor
3846,C_3847,Macrophages_1
3847,C_3848,Invasive_Tumor
3848,C_3849,Invasive_Tumor
3849,C_3850,CD8+_T_Cells
3850,C_3851,Invasive_Tumor
3851,C_3852,Invasive_Tumor
3852,C_3853,Invasive_Tumor
3853,C_3854,Invasive_Tumor
3854,C_3855,Macrophages_1
3855,C_3856,Endothelial
3856,C_3857,Invasive_Tumor
3857,C_3858,Invasive_Tumor
3858,C_3859,Prolif_Invasive_Tumor
3859,C_3860,Macrophages_1
3860,C_3861,Stromal
3861,C_3862,Prolif_Invasive_Tumor
3862,C_3863,Invasive_Tumor
3863,C_3864,Stromal
3864,C_3865,Prolif_Invasive_Tumor
3865,C_3866,Invasive_Tumor
3866,C_3867,Invasive_Tumor
3867,C_3868,Invasive_Tumor
3868,C_3869,Invasive_Tumor
3869,C_3870,B_Cells
3870,C_3871,Invasive_Tumor
3871,C_3872,Stromal
3872,C_3873,Invasive_Tumor
3873,C_3874,Prolif_Invasive_Tumor
3874,C_3875,Invasive_Tumor
3875,C_3876,Invasive_Tumor
3876,C_3877,Invasive_Tumor
3877,C_3878,Invasive_Tumor
3878,C_3879,B_Cells
3879,C_3880,Stromal
3880,C_3881,Invasive_Tumor
3881,C_3882,Invasive_Tumor
3882,C_3883,Invasive_Tumor
3883,C_3884,Invasive_Tumor
3884,C_3885,Invasive_Tumor
3885,C_3886,Invasive_Tumor
3886,C_3887,Invasive_Tumor
3887,C_3888,Endothelial
3888,C_3889,Macrophages_1
3889,C_3890,Prolif_Invasive_Tumor
3890,C_3891,Invasive_Tumor
3891,C_3892,Stromal
3892,C_3893,Stromal
3893,C_3894,Invasive_Tumor
3894,C_3895,Invasive_Tumor
3895,C_3896,Stromal
3896,C_3897,Invasive_Tumor
3897,C_3898,Invasive_Tumor
3898,C_3899,Invasive_Tumor
3899,C_3900,Stromal
3900,C_3901,Invasive_Tumor
3901,C_3902,Invasive_Tumor
3902,C_3903,Invasive_Tumor
3903,C_3904,Invasive_Tumor
3904,C_3905,Invasive_Tumor
3905,C_3906,Invasive_Tumor
3906,C_3907,Invasive_Tumor
3907,C_3908,Macrophages_1
3908,C_3909,Invasive_Tumor
3909,C_3910,Invasive_Tumor
3910,C_3911,Macrophages_1
3911,C_3912,Invasive_Tumor
3912,C_3913,Invasive_Tumor
3913,C_3914,Invasive_Tumor
3914,C_3915,T_Cell_&_Tumor_Hybrid
3915,C_3916,Stromal
3916,C_3917,Invasive_Tumor
3917,C_3918,Prolif_Invasive_Tumor
3918,C_3919,Invasive_Tumor
3919,C_3920,Endothelial
3920,C_3921,Invasive_Tumor
3921,C_3922,Invasive_Tumor
3922,C_3923,Stromal
3923,C_3924,Invasive_Tumor
3924,C_3925,Invasive_Tumor
3925,C_3926,Macrophages_1
3926,C_3927,Invasive_Tumor
3927,C_3928,Invasive_Tumor
3928,C_3929,Invasive_Tumor
3929,C_3930,Invasive_Tumor
3930,C_3931,Invasive_Tumor
3931,C_3932,Invasive_Tumor
3932,C_3933,Invasive_Tumor
3933,C_3934,Invasive_Tumor
3934,C_3935,Invasive_Tumor
3935,C_3936,Stromal
3936,C_3937,Stromal
3937,C_3938,Invasive_Tumor
3938,C_3939,Invasive_Tumor
3939,C_3940,Invasive_Tumor
3940,C_3941,Macrophages_1
3941,C_3942,Endothelial
3942,C_3943,Invasive_Tumor
3943,C_3944,Invasive_Tumor
3944,C_3945,Invasive_Tumor
3945,C_3946,Invasive_Tumor
3946,C_3947,Macrophages_1
3947,C_3948,Invasive_Tumor
3948,C_3949,Stromal
3949,C_3950,Invasive_Tumor
3950,C_3951,Invasive_Tumor
3951,C_3952,Prolif_Invasive_Tumor
3952,C_3953,Prolif_Invasive_Tumor
3953,C_3954,Invasive_Tumor
3954,C_3955,Invasive_Tumor
3955,C_3956,Invasive_Tumor
3956,C_3957,Invasive_Tumor
3957,C_3958,Invasive_Tumor
3958,C_3959,Prolif_Invasive_Tumor
3959,C_3960,Invasive_Tumor
3960,C_3961,Invasive_Tumor
3961,C_3962,Prolif_Invasive_Tumor
3962,C_3963,Invasive_Tumor
3963,C_3964,Invasive_Tumor
3964,C_3965,Prolif_Invasive_Tumor
3965,C_3966,Prolif_Invasive_Tumor
3966,C_3967,Invasive_Tumor
3967,C_3968,Invasive_Tumor
3968,C_3969,Invasive_Tumor
3969,C_3970,Invasive_Tumor
3970,C_3971,Invasive_Tumor
3971,C_3972,Invasive_Tumor
3972,C_3973,Prolif_Invasive_Tumor
3973,C_3974,Macrophages_1
3974,C_3975,Macrophages_1
3975,C_3976,Invasive_Tumor
3976,C_3977,Endothelial
3977,C_3978,Stromal
3978,C_3979,Invasive_Tumor
3979,C_3980,Invasive_Tumor
3980,C_3981,Invasive_Tumor
3981,C_3982,Invasive_Tumor
3982,C_3983,Invasive_Tumor
3983,C_3984,CD8+_T_Cells
3984,C_3985,Invasive_Tumor
3985,C_3986,Macrophages_1
3986,C_3987,Invasive_Tumor
3987,C_3988,Macrophages_1
3988,C_3989,Invasive_Tumor
3989,C_3990,Stromal
3990,C_3991,Invasive_Tumor
3991,C_3992,Stromal
3992,C_3993,Invasive_Tumor
3993,C_3994,Invasive_Tumor
3994,C_3995,Invasive_Tumor
3995,C_3996,Invasive_Tumor
3996,C_3997,Invasive_Tumor
3997,C_3998,Invasive_Tumor
3998,C_3999,Invasive_Tumor
3999,C_4000,Prolif_Invasive_Tumor
4000,C_4001,Stromal
4001,C_4002,Invasive_Tumor
4002,C_4003,Endothelial
4003,C_4004,Prolif_Invasive_Tumor
4004,C_4005,CD8+_T_Cells
4005,C_4006,Endothelial
4006,C_4007,Stromal
4007,C_4008,Endothelial
4008,C_4009,Prolif_Invasive_Tumor
4009,C_4010,Endothelial
4010,C_4011,Stromal
4011,C_4012,Stromal
4012,C_4013,B_Cells
4013,C_4014,Stromal
4014,C_4015,Stromal
4015,C_4016,Prolif_Invasive_Tumor
4016,C_4017,Prolif_Invasive_Tumor
4017,C_4018,Endothelial
4018,C_4019,Endothelial
4019,C_4020,Endothelial
4020,C_4021,Prolif_Invasive_Tumor
4021,C_4022,Endothelial
4022,C_4023,Prolif_Invasive_Tumor
4023,C_4024,Stromal
4024,C_4025,T_Cell_&_Tumor_Hybrid
4025,C_4026,Stromal
4026,C_4027,Stromal
4027,C_4028,Macrophages_1
4028,C_4029,Stromal
4029,C_4030,B_Cells
4030,C_4031,Prolif_Invasive_Tumor
4031,C_4032,Prolif_Invasive_Tumor
4032,C_4033,Stromal
4033,C_4034,Endothelial
4034,C_4035,Stromal
4035,C_4036,Macrophages_1
4036,C_4037,Stromal
4037,C_4038,Stromal
4038,C_4039,Prolif_Invasive_Tumor
4039,C_4040,Endothelial
4040,C_4041,Stromal
4041,C_4042,Macrophages_1
4042,C_4043,Stromal
4043,C_4044,Stromal
4044,C_4045,Endothelial
4045,C_4046,Macrophages_1
4046,C_4047,Prolif_Invasive_Tumor
4047,C_4048,Stromal
4048,C_4049,Stromal
4049,C_4050,Prolif_Invasive_Tumor
4050,C_4051,Macrophages_1
4051,C_4052,Stromal
4052,C_4053,T_Cell_&_Tumor_Hybrid
4053,C_4054,Endothelial
4054,C_4055,Stromal
4055,C_4056,Prolif_Invasive_Tumor
4056,C_4057,T_Cell_&_Tumor_Hybrid
4057,C_4058,Stromal
4058,C_4059,Stromal
4059,C_4060,Stromal
4060,C_4061,Prolif_Invasive_Tumor
4061,C_4062,Stromal
4062,C_4063,Macrophages_1
4063,C_4064,Prolif_Invasive_Tumor
4064,C_4065,B_Cells
4065,C_4066,Prolif_Invasive_Tumor
4066,C_4067,Prolif_Invasive_Tumor
4067,C_4068,Stromal
4068,C_4069,CD8+_T_Cells
4069,C_4070,Prolif_Invasive_Tumor
4070,C_4071,Prolif_Invasive_Tumor
4071,C_4072,Prolif_Invasive_Tumor
4072,C_4073,Stromal
4073,C_4074,Stromal
4074,C_4075,Macrophages_1
4075,C_4076,Stromal
4076,C_4077,Macrophages_1
4077,C_4078,Stromal
4078,C_4079,Endothelial
4079,C_4080,Prolif_Invasive_Tumor
4080,C_4081,Stromal
4081,C_4082,CD4+_T_Cells
4082,C_4083,Macrophages_1
4083,C_4084,Macrophages_1
4084,C_4085,Endothelial
4085,C_4086,Stromal
4086,C_4087,Prolif_Invasive_Tumor
4087,C_4088,Endothelial
4088,C_4089,Endothelial
4089,C_4090,Stromal
4090,C_4091,Stromal
4091,C_4092,Stromal
4092,C_4093,Stromal
4093,C_4094,Stromal
4094,C_4095,Endothelial
4095,C_4096,Stromal
4096,C_4097,Stromal
4097,C_4098,Stromal
4098,C_4099,Stromal
4099,C_4100,Stromal
4100,C_4101,Endothelial
4101,C_4102,Stromal
4102,C_4103,Prolif_Invasive_Tumor
4103,C_4104,Prolif_Invasive_Tumor
4104,C_4105,Prolif_Invasive_Tumor
4105,C_4106,T_Cell_&_Tumor_Hybrid
4106,C_4107,Macrophages_1
4107,C_4108,B_Cells
4108,C_4109,Prolif_Invasive_Tumor
4109,C_4110,Prolif_Invasive_Tumor
4110,C_4111,Prolif_Invasive_Tumor
4111,C_4112,Stromal
4112,C_4113,Prolif_Invasive_Tumor
4113,C_4114,Prolif_Invasive_Tumor
4114,C_4115,Prolif_Invasive_Tumor
4115,C_4116,Macrophages_1
4116,C_4117,Prolif_Invasive_Tumor
4117,C_4118,Endothelial
4118,C_4119,Prolif_Invasive_Tumor
4119,C_4120,Prolif_Invasive_Tumor
4120,C_4121,CD8+_T_Cells
4121,C_4122,Stromal
4122,C_4123,Endothelial
4123,C_4124,Macrophages_1
4124,C_4125,Stromal
4125,C_4126,Stromal
4126,C_4127,Prolif_Invasive_Tumor
4127,C_4128,Macrophages_1
4128,C_4129,Endothelial
4129,C_4130,Prolif_Invasive_Tumor
4130,C_4131,Prolif_Invasive_Tumor
4131,C_4132,Stromal
4132,C_4133,Macrophages_1
4133,C_4134,Prolif_Invasive_Tumor
4134,C_4135,Macrophages_1
4135,C_4136,Stromal
4136,C_4137,Endothelial
4137,C_4138,CD4+_T_Cells
4138,C_4139,Stromal
4139,C_4140,Macrophages_1
4140,C_4141,Endothelial
4141,C_4142,Prolif_Invasive_Tumor
4142,C_4143,Macrophages_1
4143,C_4144,Endothelial
4144,C_4145,Stromal
4145,C_4146,Endothelial
4146,C_4147,Stromal
4147,C_4148,Stromal
4148,C_4149,Prolif_Invasive_Tumor
4149,C_4150,Prolif_Invasive_Tumor
4150,C_4151,Prolif_Invasive_Tumor
4151,C_4152,Endothelial
4152,C_4153,CD8+_T_Cells
4153,C_4154,Stromal
4154,C_4155,Prolif_Invasive_Tumor
4155,C_4156,Stromal
4156,C_4157,Stromal
4157,C_4158,Macrophages_1
4158,C_4159,Macrophages_1
4159,C_4160,Stromal
4160,C_4161,Stromal
4161,C_4162,Prolif_Invasive_Tumor
4162,C_4163,Endothelial
4163,C_4164,Stromal
4164,C_4165,Prolif_Invasive_Tumor
4165,C_4166,B_Cells
4166,C_4167,Stromal
4167,C_4168,Stromal
4168,C_4169,Stromal
4169,C_4170,T_Cell_&_Tumor_Hybrid
4170,C_4171,Prolif_Invasive_Tumor
4171,C_4172,Prolif_Invasive_Tumor
4172,C_4173,B_Cells
4173,C_4174,CD8+_T_Cells
4174,C_4175,Prolif_Invasive_Tumor
4175,C_4176,Stromal
4176,C_4177,Macrophages_1
4177,C_4178,Stromal
4178,C_4179,Prolif_Invasive_Tumor
4179,C_4180,Macrophages_1
4180,C_4181,CD8+_T_Cells
4181,C_4182,Endothelial
4182,C_4183,Stromal
4183,C_4184,Prolif_Invasive_Tumor
4184,C_4185,Stromal
4185,C_4186,Stromal
4186,C_4187,Prolif_Invasive_Tumor
4187,C_4188,T_Cell_&_Tumor_Hybrid
4188,C_4189,B_Cells
4189,C_4190,Endothelial
4190,C_4191,Stromal
4191,C_4192,Endothelial
4192,C_4193,Prolif_Invasive_Tumor
4193,C_4194,Macrophages_1
4194,C_4195,Stromal
4195,C_4196,Prolif_Invasive_Tumor
4196,C_4197,Stromal
4197,C_4198,Prolif_Invasive_Tumor
4198,C_4199,Prolif_Invasive_Tumor
4199,C_4200,Stromal
4200,C_4201,Stromal
4201,C_4202,CD8+_T_Cells
4202,C_4203,Endothelial
4203,C_4204,Prolif_Invasive_Tumor
4204,C_4205,Stromal
4205,C_4206,Stromal
4206,C_4207,Prolif_Invasive_Tumor
4207,C_4208,Stromal
4208,C_4209,Endothelial
4209,C_4210,Endothelial
4210,C_4211,Stromal
4211,C_4212,Macrophages_1
4212,C_4213,Stromal
4213,C_4214,Stromal
4214,C_4215,Prolif_Invasive_Tumor
4215,C_4216,B_Cells
4216,C_4217,Prolif_Invasive_Tumor
4217,C_4218,Endothelial
4218,C_4219,Endothelial
4219,C_4220,Macrophages_1
4220,C_4221,Macrophages_1
4221,C_4222,Macrophages_1
4222,C_4223,CD8+_T_Cells
4223,C_4224,Stromal
4224,C_4225,Stromal
4225,C_4226,Prolif_Invasive_Tumor
4226,C_4227,Prolif_Invasive_Tumor
4227,C_4228,CD8+_T_Cells
4228,C_4229,Prolif_Invasive_Tumor
4229,C_4230,Endothelial
4230,C_4231,Prolif_Invasive_Tumor
4231,C_4232,T_Cell_&_Tumor_Hybrid
4232,C_4233,Prolif_Invasive_Tumor
4233,C_4234,Stromal
4234,C_4235,Stromal
4235,C_4236,Endothelial
4236,C_4237,Stromal
4237,C_4238,Prolif_Invasive_Tumor
4238,C_4239,Endothelial
4239,C_4240,Macrophages_1
4240,C_4241,Prolif_Invasive_Tumor
4241,C_4242,Endothelial
4242,C_4243,Stromal
4243,C_4244,Prolif_Invasive_Tumor
4244,C_4245,Stromal
4245,C_4246,Prolif_Invasive_Tumor
4246,C_4247,Stromal
4247,C_4248,Endothelial
4248,C_4249,Stromal
4249,C_4250,Stromal
4250,C_4251,Endothelial
4251,C_4252,Prolif_Invasive_Tumor
4252,C_4253,Endothelial
4253,C_4254,Stromal
4254,C_4255,Prolif_Invasive_Tumor
4255,C_4256,CD8+_T_Cells
4256,C_4257,Stromal
4257,C_4258,Endothelial
4258,C_4259,Macrophages_1
4259,C_4260,Prolif_Invasive_Tumor
4260,C_4261,Macrophages_1
4261,C_4262,Endothelial
4262,C_4263,Stromal
4263,C_4264,Prolif_Invasive_Tumor
4264,C_4265,Stromal
4265,C_4266,Endothelial
4266,C_4267,Stromal
4267,C_4268,Prolif_Invasive_Tumor
4268,C_4269,Endothelial
4269,C_4270,Prolif_Invasive_Tumor
4270,C_4271,Prolif_Invasive_Tumor
4271,C_4272,CD8+_T_Cells
4272,C_4273,Stromal
4273,C_4274,Stromal
4274,C_4275,Prolif_Invasive_Tumor
4275,C_4276,Prolif_Invasive_Tumor
4276,C_4277,Macrophages_1
4277,C_4278,Stromal
4278,C_4279,Endothelial
4279,C_4280,Endothelial
4280,C_4281,Prolif_Invasive_Tumor
4281,C_4282,Prolif_Invasive_Tumor
4282,C_4283,Prolif_Invasive_Tumor
4283,C_4284,Macrophages_1
4284,C_4285,Stromal
4285,C_4286,Stromal
4286,C_4287,Stromal
4287,C_4288,Stromal
4288,C_4289,Stromal
4289,C_4290,Prolif_Invasive_Tumor
4290,C_4291,Macrophages_1
4291,C_4292,Stromal
4292,C_4293,Stromal
4293,C_4294,Endothelial
4294,C_4295,Prolif_Invasive_Tumor
4295,C_4296,T_Cell_&_Tumor_Hybrid
4296,C_4297,Endothelial
4297,C_4298,Stromal
4298,C_4299,Prolif_Invasive_Tumor
4299,C_4300,Endothelial
4300,C_4301,Stromal
4301,C_4302,Stromal
4302,C_4303,CD8+_T_Cells
4303,C_4304,Endothelial
4304,C_4305,Stromal
4305,C_4306,Stromal
4306,C_4307,T_Cell_&_Tumor_Hybrid
4307,C_4308,Stromal
4308,C_4309,Stromal
4309,C_4310,Stromal
4310,C_4311,Endothelial
4311,C_4312,Stromal
4312,C_4313,Stromal
4313,C_4314,Endothelial
4314,C_4315,Macrophages_1
4315,C_4316,CD4+_T_Cells
4316,C_4317,Prolif_Invasive_Tumor
4317,C_4318,Macrophages_1
4318,C_4319,Prolif_Invasive_Tumor
4319,C_4320,Prolif_Invasive_Tumor
4320,C_4321,Stromal
4321,C_4322,Stromal
4322,C_4323,Stromal
4323,C_4324,Endothelial
4324,C_4325,CD8+_T_Cells
4325,C_4326,Stromal
4326,C_4327,Macrophages_1
4327,C_4328,Prolif_Invasive_Tumor
4328,C_4329,CD4+_T_Cells
4329,C_4330,Stromal
4330,C_4331,CD8+_T_Cells
4331,C_4332,CD8+_T_Cells
4332,C_4333,Stromal
4333,C_4334,Stromal
4334,C_4335,Stromal
4335,C_4336,B_Cells
4336,C_4337,Endothelial
4337,C_4338,Stromal
4338,C_4339,Macrophages_1
4339,C_4340,Prolif_Invasive_Tumor
4340,C_4341,Endothelial
4341,C_4342,CD4+_T_Cells
4342,C_4343,Stromal
4343,C_4344,Macrophages_1
4344,C_4345,Endothelial
4345,C_4346,Stromal
4346,C_4347,Stromal
4347,C_4348,CD8+_T_Cells
4348,C_4349,Prolif_Invasive_Tumor
4349,C_4350,Stromal
4350,C_4351,CD4+_T_Cells
4351,C_4352,Stromal
4352,C_4353,Stromal
4353,C_4354,Prolif_Invasive_Tumor
4354,C_4355,T_Cell_&_Tumor_Hybrid
4355,C_4356,Stromal
4356,C_4357,Stromal
4357,C_4358,Prolif_Invasive_Tumor
4358,C_4359,Macrophages_1
4359,C_4360,Prolif_Invasive_Tumor
4360,C_4361,Endothelial
4361,C_4362,Endothelial
4362,C_4363,Macrophages_1
4363,C_4364,CD8+_T_Cells
4364,C_4365,Endothelial
4365,C_4366,Endothelial
4366,C_4367,Macrophages_1
4367,C_4368,Endothelial
4368,C_4369,Prolif_Invasive_Tumor
4369,C_4370,Stromal
4370,C_4371,Prolif_Invasive_Tumor
4371,C_4372,Prolif_Invasive_Tumor
4372,C_4373,CD8+_T_Cells
4373,C_4374,Stromal
4374,C_4375,Endothelial
4375,C_4376,Endothelial
4376,C_4377,CD8+_T_Cells
4377,C_4378,CD4+_T_Cells
4378,C_4379,Prolif_Invasive_Tumor
4379,C_4380,Prolif_Invasive_Tumor
4380,C_4381,Prolif_Invasive_Tumor
4381,C_4382,Stromal
4382,C_4383,T_Cell_&_Tumor_Hybrid
4383,C_4384,Prolif_Invasive_Tumor
4384,C_4385,Stromal
4385,C_4386,Stromal
4386,C_4387,Stromal
4387,C_4388,Stromal
4388,C_4389,Prolif_Invasive_Tumor
4389,C_4390,Macrophages_1
4390,C_4391,Prolif_Invasive_Tumor
4391,C_4392,Prolif_Invasive_Tumor
4392,C_4393,Prolif_Invasive_Tumor
4393,C_4394,Macrophages_1
4394,C_4395,Prolif_Invasive_Tumor
4395,C_4396,Stromal
4396,C_4397,Prolif_Invasive_Tumor
4397,C_4398,Stromal
4398,C_4399,Prolif_Invasive_Tumor
4399,C_4400,Macrophages_1
4400,C_4401,Prolif_Invasive_Tumor
4401,C_4402,Stromal
4402,C_4403,Endothelial
4403,C_4404,Endothelial
4404,C_4405,Prolif_Invasive_Tumor
4405,C_4406,T_Cell_&_Tumor_Hybrid
4406,C_4407,Prolif_Invasive_Tumor
4407,C_4408,Endothelial
4408,C_4409,Prolif_Invasive_Tumor
4409,C_4410,Stromal
4410,C_4411,Prolif_Invasive_Tumor
4411,C_4412,Prolif_Invasive_Tumor
4412,C_4413,Macrophages_1
4413,C_4414,B_Cells
4414,C_4415,Macrophages_1
4415,C_4416,Stromal
4416,C_4417,Prolif_Invasive_Tumor
4417,C_4418,B_Cells
4418,C_4419,Prolif_Invasive_Tumor
4419,C_4420,Stromal
4420,C_4421,Macrophages_1
4421,C_4422,T_Cell_&_Tumor_Hybrid
4422,C_4423,CD8+_T_Cells
4423,C_4424,Macrophages_1
4424,C_4425,Macrophages_1
4425,C_4426,Prolif_Invasive_Tumor
4426,C_4427,Endothelial
4427,C_4428,Stromal
4428,C_4429,Prolif_Invasive_Tumor
4429,C_4430,Prolif_Invasive_Tumor
4430,C_4431,Prolif_Invasive_Tumor
4431,C_4432,Stromal
4432,C_4433,Endothelial
